step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
950.0,27,2082.0,54.78947368421053,2.810581752610415,5,181.0,0.27105867160105585,22,1907.0,0.000467063581780111,27,2088.0
955.0,28,2217.0,56.84615384615385,2.1517956000587675,6,209.0,0.11268312177419502,22,2014.0,0.04081259315205969,28,2223.0
960.0,29,2357.0,62.026315789473685,2.4974667759647566,6,239.0,0.0,22,2124.0,0.0650931946394771,28,2363.0
965.0,21,1196.0,31.473684210526315,2.348410440079785,6,269.0,0.0,15,1522.0,0.08883309318843736,21,1791.0
970.0,10,384.0,9.365853658536585,5.337763269745943,6,305.0,0.22202171417517064,4,522.0,0.18381157061138348,10,827.0
975.0,13,437.0,9.71111111111111,8.163372497558507,6,335.0,0.5725243736606942,5,190.0,0.4119132792607625,11,525.0
980.0,9,272.0,5.787234042553192,7.536120901668642,3,214.0,0.5274574808277799,5,136.0,0.1927043517386684,8,350.0
985.0,10,313.0,6.955555555555556,8.443690722849444,3,154.0,0.3934970010801087,6,165.0,0.3816640416660136,9,319.0
990.0,11,367.0,9.41025641025641,7.166673713331477,4,174.0,0.28889855412657506,7,199.0,0.33559812692312774,11,373.0
995.0,13,432.0,11.675675675675675,6.466977414287198,4,194.0,0.39799358955590286,9,241.0,0.12382100154450965,13,435.0
1000.0,14,502.0,16.193548387096776,5.258209652383552,4,214.0,0.2811199348675558,10,291.0,0.07524215073681809,14,505.0
1005.0,16,551.0,20.40740740740741,3.0275874473624613,5,237.0,0.13928391049130256,10,331.0,0.007435926134644663,15,568.0
1010.0,14,612.0,21.857142857142858,3.9623858914652224,5,261.0,0.2610411433162906,9,357.0,0.0,14,618.0
1015.0,15,682.0,24.357142857142858,5.306481009587584,5,283.0,0.4683070145007139,9,402.0,0.18801241446120476,14,685.0
1020.0,15,570.0,17.272727272727273,4.304413187894391,4,198.0,0.30462229005138436,11,450.0,0.0721873590568145,15,648.0
1025.0,14,527.0,14.63888888888889,5.6445138320407136,2,63.0,0.4455964531048098,11,505.0,0.10850781448568295,13,568.0
1030.0,18,602.0,17.705882352941178,4.658348671054545,6,82.0,0.231783588371289,12,561.0,0.11967874254886698,18,643.0
1035.0,18,692.0,21.625,4.582854312712258,6,112.0,0.24112553254241062,12,621.0,0.1670083066192539,18,733.0
1040.0,16,741.0,23.903225806451612,3.8200763840616694,3,100.0,0.43026584331800577,13,683.0,0.004111734810182669,16,783.0
1045.0,17,815.0,26.29032258064516,4.703748942818335,4,115.0,0.16581705714346182,12,747.0,0.13960628893599888,16,862.0
1050.0,16,894.0,27.9375,5.489475832373477,4,134.0,0.19719777087802834,12,804.0,0.22722541379513173,16,938.0
1055.0,17,976.0,30.5,5.344572052373856,5,156.0,0.1561318618532119,12,864.0,0.17493848823037214,17,1020.0
1060.0,12,604.0,20.82758620689655,4.556001174265826,3,111.0,0.2571575848283288,9,692.0,0.14417318254715578,12,803.0
1065.0,9,399.0,14.777777777777779,5.7192950766011155,3,73.0,1.7567490097645216e-05,6,464.0,0.10552793410555875,9,537.0
1070.0,9,436.0,17.44,6.772583142306521,3,88.0,0.23269723963880054,6,486.0,0.11621932250630716,9,574.0
1075.0,11,486.0,27.0,3.108983111601482,3,106.0,0.20768875689654856,8,521.0,0.06400049803508362,11,627.0
1080.0,13,546.0,30.333333333333332,2.332184383215309,3,121.0,0.13316253666962172,9,566.0,0.12776374876333862,12,687.0
1085.0,11,525.0,27.63157894736842,2.159757088047966,2,84.0,9.46803784769098e-05,8,523.0,0.05288752386726501,10,607.0
1090.0,10,543.0,24.681818181818183,4.7674417589140345,2,94.0,0.3130400619661701,7,469.0,0.15407739807546453,9,563.0
1095.0,9,572.0,23.833333333333332,6.053864475689092,1,89.0,0.0,8,500.0,0.1741023145259268,9,589.0
1100.0,11,622.0,28.272727272727273,4.418763538165641,1,97.0,0.41863716231260084,9,542.0,0.07374446893710679,10,639.0
1105.0,11,675.0,28.125,4.58382780708697,2,103.0,0.4435677827388018,9,587.0,0.040111114326144046,11,690.0
1110.0,12,734.0,29.36,4.152445989340158,2,112.0,0.257361252064224,10,638.0,0.15703682260708865,12,750.0
1115.0,15,797.0,26.566666666666666,4.41101466153093,4,131.0,0.18396162834575513,10,682.0,0.2455397181854446,14,813.0
1120.0,15,841.0,24.735294117647058,5.399518296713853,2,126.0,0.6879459898490778,11,732.0,0.09915145430267171,13,858.0
1125.0,12,841.0,24.735294117647058,6.061369716865864,3,137.0,0.2783497290185284,9,742.0,0.1892430245873708,12,879.0
1130.0,12,893.0,27.060606060606062,6.658068825749388,2,143.0,0.3363244789675754,9,753.0,0.2394644125178364,11,896.0
1135.0,14,954.0,30.774193548387096,5.301318455470341,4,158.0,0.04503418339297333,10,799.0,0.06450097302844014,14,957.0
1140.0,15,895.0,31.964285714285715,3.947129841746745,3,40.0,0.2146038470655439,12,858.0,5.369545820746654e-06,15,898.0
1145.0,14,961.0,41.78260869565217,4.181105274701612,3,55.0,0.22567626624235945,11,909.0,0.08250262172746096,14,964.0
1150.0,13,1001.0,38.5,4.296001086537192,1,39.0,0.012766748282459828,12,965.0,0.00027541078234481585,13,1004.0
1155.0,15,1064.0,40.92307692307692,3.9988409753279273,2,48.0,0.20877318446631216,11,1025.0,0.2311795648835976,13,1073.0
1160.0,13,1120.0,38.62068965517241,5.029547234320823,1,55.0,0.6296666894871604,11,1080.0,0.1465470145948718,12,1135.0
1165.0,14,1182.0,39.4,5.388052654096371,1,57.0,0.6505001833845153,12,1134.0,0.27115767673250557,13,1191.0
1170.0,14,1188.0,38.32258064516129,4.626042594094684,2,9.0,0.02394500303348103,12,1186.0,0.1378885557266988,14,1195.0
1175.0,16,1262.0,42.06666666666667,4.836993204880589,3,16.0,0.1599996694248394,13,1249.0,0.024710929290729877,16,1265.0
1180.0,13,1229.0,40.96666666666667,4.983948919467912,2,20.0,0.2007679946409046,11,1258.0,0.07491890761670895,13,1278.0
1185.0,13,1294.0,49.76923076923077,4.8921422169978594,2,25.0,0.2695213591107719,11,1272.0,0.18482877118711893,13,1297.0
1190.0,14,1328.0,53.12,3.4194339799522244,1,5.0,0.07869126200797401,12,1326.0,0.14059937900053238,13,1331.0
1195.0,15,1399.0,58.291666666666664,4.188961273018854,1,8.0,0.5958379637053977,14,1398.0,0.11996064130055341,15,1406.0
1200.0,7,314.0,12.076923076923077,4.936655795556529,1,1.0,0.3920967660706956,6,703.0,0.30068365527480884,7,704.0
1205.0,3,19.0,0.7037037037037037,7.6802022087790185,1,6.0,0.5558469135253458,2,115.0,0.21059096200396682,3,121.0
1210.0,3,10.0,0.35714285714285715,7.742114237932667,0,1.0,0.3491535885677781,3,118.0,0.25167837794893183,3,119.0
1215.0,6,32.0,2.0,6.659414667402345,1,1.0,0.6312504394457396,5,138.0,0.11403782432757656,6,139.0
1220.0,8,52.0,2.888888888888889,5.896789798301622,2,7.0,0.21073436480427965,5,149.0,0.38085989118571884,7,156.0
1225.0,8,90.0,4.7368421052631575,5.071475954994483,3,20.0,5.322867858568678e-05,5,171.0,0.0,8,191.0
1230.0,8,130.0,7.222222222222222,6.694634529109268,3,35.0,0.3401156292957784,5,196.0,0.0,8,231.0
1235.0,4,34.0,2.125,3.6077466656098913,2,34.0,0.26811860159808354,0,47.0,0.30485092375248685,2,81.0
1240.0,3,48.0,2.526315789473684,8.136012864625037,3,48.0,0.0021061595443047465,0,0.0,0.8719658186739148,3,48.0
1245.0,1,5.0,0.2631578947368421,9.505215199927923,1,5.0,0.5809412110713694,0,0.0,0.793161549284408,1,5.0
1250.0,2,12.0,0.8,7.544414202155149,1,10.0,0.05167706957591243,1,5.0,0.43562667431655155,2,15.0
1255.0,5,33.0,2.2,7.123030824184635,2,20.0,8.920113984482115e-06,3,13.0,0.34650310065930323,5,33.0
1260.0,5,56.0,4.0,4.052018038385876,2,30.0,0.030587610013101913,3,26.0,0.08691460614700199,5,56.0
1265.0,8,84.0,5.25,4.94322415691472,3,43.0,8.689451947326325e-05,3,41.0,0.0,6,84.0
1270.0,6,95.0,5.588235294117647,6.558907350357845,3,58.0,0.0,2,37.0,0.5703451608741759,5,95.0
1275.0,3,72.0,4.0,7.302864614601884,1,40.0,0.4830332161550812,2,47.0,0.5289329861081191,3,87.0
1280.0,5,90.0,4.285714285714286,8.392759590272409,1,33.0,0.7985427246393049,4,60.0,0.1818422930334535,5,93.0
1285.0,6,116.0,4.833333333333333,6.5978857816096435,2,36.0,0.5648027298928533,4,80.0,0.2698990658282187,6,116.0
1290.0,7,146.0,5.407407407407407,7.346564187913272,2,46.0,0.31350301660387175,4,100.0,0.19260681331518043,6,146.0
1295.0,6,115.0,4.2592592592592595,7.829943950375447,1,11.0,0.652168743649123,4,104.0,0.08814272921922477,5,115.0
1300.0,8,146.0,5.84,6.726398156279941,3,18.0,0.19556262685158776,5,128.0,0.20554803702963348,8,146.0
1305.0,8,168.0,7.0,5.111449330905846,2,15.0,0.26889760462349394,6,158.0,0.14699635528011526,8,173.0
1310.0,10,213.0,9.681818181818182,5.867130101711936,2,20.0,0.41204010726008444,8,193.0,0.1662337418401335,10,213.0
1315.0,8,233.0,10.590909090909092,6.07320980527785,0,0.0,0.5140756991650339,8,233.0,0.18945629587859264,8,233.0
1320.0,10,246.0,10.25,5.701524629836118,3,9.0,0.3135059867708049,6,240.0,0.31649779474183787,9,249.0
1325.0,9,275.0,11.458333333333334,5.830981889065278,2,8.0,0.41068865828619805,6,270.0,0.23004593636599469,8,278.0
1330.0,12,325.0,14.130434782608695,5.373790499894066,4,22.0,0.24044782596632971,7,301.0,2.9442792657275338e-05,11,323.0
1335.0,10,211.0,11.105263157894736,4.366915310654593,3,35.0,0.12708267392223907,5,248.0,0.13379916783023585,8,283.0
1340.0,7,64.0,3.2,4.376482871766583,4,56.0,0.32955837982442227,1,124.0,0.212723205872895,5,180.0
1345.0,4,44.0,2.2,7.876878986917655,2,46.0,0.48618389386591515,2,67.0,0.38145269215715405,4,113.0
1350.0,4,51.0,2.4285714285714284,7.604475880446529,1,22.0,0.5923350376142927,2,32.0,0.41268460512920946,3,54.0
1355.0,5,42.0,1.68,7.50144873085772,1,3.0,0.5886997172074923,2,42.0,0.28095638914529864,3,45.0
1360.0,6,65.0,3.0952380952380953,7.2502130635382445,2,12.0,0.35283378485825817,3,59.0,0.48447533641833207,5,71.0
1365.0,4,77.0,3.85,7.328842401322693,1,12.0,0.3186970843820533,3,71.0,0.35250345271885253,4,83.0
1370.0,4,20.0,1.0526315789473684,6.698749849530721,2,15.0,0.3052763981549946,1,5.0,0.5885848184958671,3,20.0
1375.0,5,39.0,2.1666666666666665,7.743059349548107,2,28.0,0.5099358304990548,3,14.0,0.0007240248117693478,5,42.0
1380.0,4,54.0,3.176470588235294,6.957273274688688,3,39.0,0.3544883031800412,1,15.0,0.2307285913957699,4,54.0
1385.0,3,22.0,1.375,6.513083890921788,2,11.0,0.035113373054970344,1,20.0,0.49649081898205427,3,31.0
1390.0,2,12.0,0.7058823529411765,8.091624142235233,2,12.0,0.15070374787084465,0,0.0,0.014165431815733516,2,12.0
1395.0,3,16.0,1.0666666666666667,8.630955335412024,1,14.0,0.6634727659847757,1,5.0,0.6604709617017548,2,19.0
1400.0,3,28.0,1.8666666666666667,7.947933799906511,1,19.0,0.3237679018446313,2,12.0,0.3211946964874967,3,31.0
1405.0,5,45.0,3.0,5.07774047299715,2,27.0,0.4519658630986581,2,22.0,0.0,4,49.0
1410.0,4,53.0,3.7857142857142856,7.584209423036634,2,37.0,0.5623927440623138,1,20.0,0.37983135465567575,3,57.0
1415.0,2,26.0,1.7333333333333334,6.5740830142756925,1,16.0,0.1451208939432271,1,25.0,0.46002243630647766,2,41.0
1420.0,3,37.0,2.8461538461538463,7.722783080119182,2,7.0,0.13559002480701596,1,30.0,0.6169615196436902,3,37.0
1425.0,3,45.0,3.2142857142857144,5.287014059407772,1,13.0,0.36757488682150313,1,35.0,0.00855008427227468,2,48.0
1430.0,4,64.0,4.923076923076923,7.625418037052459,1,15.0,0.4869316932758983,3,52.0,0.39630052874584276,4,67.0
1435.0,2,29.0,2.230769230769231,6.427777631160714,1,20.0,0.4226075314409166,1,21.0,0.3462244451873565,2,41.0
1440.0,4,42.0,3.0,6.980674951532509,2,27.0,0.00018918515031158645,2,15.0,0.416821677996872,4,42.0
1445.0,2,25.0,1.4705882352941178,7.563331150107577,0,0.0,0.41539919467580805,2,24.0,0.3030408832997232,2,24.0
1450.0,2,11.0,0.6875,8.491476954258488,0,0.0,0.9643399128837489,1,10.0,0.6231363140395566,1,10.0
1455.0,5,23.0,1.3529411764705883,5.505070390900371,1,1.0,0.17501567479816182,3,21.0,0.20034164264051893,4,22.0
1460.0,4,19.0,1.0555555555555556,5.638143976260134,2,9.0,0.40141825299749817,2,12.0,0.12965657987550247,4,21.0
1465.0,5,33.0,1.65,7.45804671440186,1,14.0,0.6445008780654632,3,22.0,0.4481067911242182,4,36.0
1470.0,4,25.0,1.0869565217391304,7.458028501416746,1,19.0,0.6343597658500445,2,22.0,0.2318351927669795,3,41.0
1475.0,5,43.0,1.9545454545454546,7.904228886756914,1,24.0,0.5582432849648756,3,22.0,0.3071430166316833,4,46.0
1480.0,3,36.0,1.565217391304348,7.05972229821875,2,31.0,0.4174356981696951,1,10.0,0.4851973416431899,3,41.0
1485.0,4,49.0,2.3333333333333335,7.614178038976935,3,39.0,0.4836934924391279,1,15.0,0.436355199353106,4,54.0
1490.0,4,52.0,2.4761904761904763,7.290040932561176,4,55.0,0.1861590348234133,0,6.0,0.6811128622291688,4,61.0
1495.0,5,25.0,1.3888888888888888,7.519603946764203,3,23.0,0.26642666782844987,2,8.0,0.4521945776440226,5,31.0
1500.0,4,38.0,2.533333333333333,7.068345679734976,3,38.0,0.2504860257895089,1,6.0,1.1757639388141077e-05,4,44.0
1505.0,4,35.0,2.5,7.05905483227553,3,40.0,0.03262493772642242,1,11.0,0.0,4,51.0
1510.0,4,42.0,2.625,6.501872951241106,3,45.0,0.23778661165099543,0,0.0,1.0,3,45.0
1515.0,2,33.0,1.8333333333333333,8.06028550732357,1,36.0,0.0,0,0.0,0.8131949331896641,1,36.0
1520.0,2,40.0,2.2222222222222223,9.719944209494594,1,41.0,0.46767750423787335,1,5.0,0.6512856561896804,2,46.0
1525.0,5,55.0,3.0555555555555554,7.959392671955344,1,46.0,0.5503707302329769,4,15.0,0.3662275909628883,5,61.0
1530.0,4,28.0,1.5555555555555556,5.267428157587137,1,2.0,0.4725006776885436,3,26.0,0.1734200703210114,4,28.0
1535.0,7,59.0,3.1052631578947367,6.687426265207891,2,14.0,0.6112089733383629,5,48.0,7.352418292083567e-05,7,62.0
1540.0,7,54.0,2.5714285714285716,6.416373929976518,2,24.0,0.4855268075204858,3,50.0,0.017750646661010526,5,74.0
1545.0,4,46.0,2.1904761904761907,7.441549757003647,3,36.0,0.22619267196566015,1,23.0,0.572211686489704,4,59.0
1550.0,1,18.0,0.8571428571428571,9.096478845725846,0,21.0,0.7173016990494733,1,18.0,0.5600321810113476,1,39.0
1555.0,4,30.0,1.3636363636363635,7.555082596904392,2,9.0,0.4576679309373768,2,27.0,0.3719680076854738,4,36.0
1560.0,6,47.0,1.8076923076923077,6.208054879322244,5,22.0,0.11998941231292985,1,31.0,0.7406962387501356,6,53.0
1565.0,11,91.0,3.5,6.437332028943084,7,58.0,0.20518340698193266,4,41.0,0.1875912960562444,11,99.0
1570.0,8,72.0,2.4827586206896552,6.695997151376862,5,71.0,0.3554432916517992,3,24.0,0.20492181377682828,8,95.0
1575.0,8,90.0,3.2142857142857144,7.8195141909637425,6,71.0,0.2906941490999275,2,19.0,0.380377862454778,8,90.0
1580.0,7,95.0,3.6538461538461537,6.04793126708998,5,77.0,0.2023884677290859,2,18.0,0.24594928244895137,7,95.0
1585.0,12,144.0,5.76,4.549333183768066,7,114.0,0.21247849721667014,3,33.0,0.16869291069180353,10,147.0
1590.0,8,57.0,2.375,5.148203549615553,4,40.0,0.17474172324928078,3,25.0,0.29808338994851175,7,65.0
1595.0,9,97.0,3.5925925925925926,6.81116564182262,5,55.0,0.25512031246285405,4,48.0,0.39705346591197216,9,103.0
1600.0,4,43.0,1.6538461538461537,6.946617970524348,3,23.0,0.2795613518090806,1,23.0,0.5884678432822227,4,46.0
1605.0,6,67.0,2.68,7.40555121719744,4,46.0,0.3917424757760166,2,30.0,0.06489960620608112,6,76.0
1610.0,6,24.0,1.0,6.455087515855898,2,33.0,0.499932589968176,3,23.0,0.027797978940014536,5,56.0
1615.0,4,24.0,1.0909090909090908,6.538734867246182,2,12.0,0.20073284217044948,2,22.0,0.30633445762189176,4,34.0
1620.0,6,23.0,0.92,6.145451180793568,3,19.0,0.1552211801159742,1,17.0,0.6327184510423476,4,36.0
1625.0,7,51.0,2.217391304347826,6.092250702608065,5,36.0,0.2692337586713379,2,25.0,0.23215462686540383,7,61.0
1630.0,7,39.0,1.6956521739130435,5.587905641205573,3,40.0,0.356905756760963,3,13.0,0.25034455309671505,6,53.0
1635.0,5,44.0,1.8333333333333333,7.999093144028236,1,26.0,0.45352443434965095,3,31.0,0.3754055325564859,4,57.0
1640.0,3,18.0,0.8181818181818182,9.168875191360167,1,8.0,0.00429296131731179,2,23.0,0.6139730531660957,3,31.0
1645.0,4,35.0,2.0588235294117645,7.465913685348678,1,13.0,0.15880622070782832,3,32.0,0.3105997836723042,4,45.0
1650.0,3,13.0,0.6190476190476191,6.413203160901599,0,4.0,0.16627046242979346,3,24.0,0.1787244408150128,3,28.0
1655.0,3,21.0,0.9545454545454546,8.4868256973388,0,0.0,0.7714333289835608,2,24.0,0.5212794107361416,2,24.0
1660.0,4,19.0,0.8636363636363636,7.618672752172838,1,2.0,0.4624810441682338,2,20.0,0.5474214479232534,3,22.0
1665.0,7,46.0,2.3,7.33892177272475,2,15.0,0.4821123408342318,5,34.0,0.2754728769363853,7,49.0
1670.0,5,43.0,1.9545454545454546,6.10603610325698,2,14.0,0.6082863516333041,2,38.0,0.21675162414823768,4,52.0
1675.0,6,68.0,2.8333333333333335,6.458751396424467,2,21.0,0.31867816405553234,4,47.0,0.3127298012715454,6,68.0
1680.0,4,47.0,1.8076923076923077,7.781158223135448,1,20.0,0.30309577845537,2,27.0,0.5300704162594161,3,47.0
1685.0,5,64.0,3.0476190476190474,8.028501751832287,1,25.0,0.4515224997404439,3,42.0,0.40996985823940024,4,67.0
1690.0,1,28.0,1.3333333333333333,8.558014950195574,0,0.0,0.632713376115262,1,37.0,0.5655727846983132,1,37.0
1695.0,2,34.0,1.7894736842105263,9.07718114525955,1,4.0,0.5602707948177713,1,33.0,0.5834833694130437,2,37.0
1700.0,2,41.0,2.411764705882353,8.785730000471936,0,0.0,0.8600213777069161,2,41.0,0.3045244011763002,2,41.0
1705.0,0,0.0,0.0,9.617559855914868,0,0.0,0.9345049316360916,0,3.0,0.9342425321709005,0,3.0
1710.0,0,0.0,0.0,12.233577064398174,0,2.0,0.9511679703305482,0,3.0,0.688395130609866,0,5.0
1715.0,0,0.0,0.0,10.17737443097828,0,2.0,0.7065530282683791,0,0.0,0.8159223137696663,0,2.0
1720.0,2,4.0,0.4444444444444444,7.936417586396843,1,4.0,3.228219328894715e-05,0,0.0,0.5266876084585166,1,4.0
1725.0,1,4.0,0.5,6.419994341234261,0,0.0,1.0,1,4.0,7.4545568542101245e-06,1,4.0
1730.0,1,9.0,1.125,10.389725120057893,0,0.0,1.0,1,9.0,0.49039133459214923,1,9.0
1735.0,1,14.0,2.0,7.506254859035489,0,0.0,0.7732570831784126,1,14.0,0.4008186644837299,1,14.0
1740.0,3,25.0,3.125,4.669397313501874,1,3.0,0.4393634646582279,2,22.0,0.26376073734216654,3,25.0
1745.0,6,45.0,3.4615384615384617,4.103980868676136,1,8.0,0.45399096248277926,3,37.0,0.1306235730646907,4,45.0
1750.0,2,26.0,1.8571428571428572,8.630304284655699,1,13.0,0.38036633262271174,1,13.0,0.6976522256142638,2,26.0
1755.0,2,36.0,2.5714285714285716,8.999684920322204,1,18.0,0.5790701899750165,1,18.0,0.36135649971439177,2,36.0
1760.0,3,27.0,2.076923076923077,6.431024929023009,2,24.0,0.31743877243452,1,3.0,0.42224855286640445,3,27.0
1765.0,3,14.0,1.0,7.484188179351925,1,9.0,0.4910341278969005,1,8.0,0.37902994395173345,2,17.0
1770.0,3,18.0,1.2,7.467046180915306,2,17.0,0.5096698964336234,1,4.0,2.792309914011918e-05,3,21.0
1775.0,5,22.0,1.2941176470588236,6.185341998900859,3,16.0,0.19878593064187064,1,9.0,0.6597464736931588,4,25.0
1780.0,4,33.0,1.8333333333333333,6.939879370644774,4,36.0,0.24906168688501026,0,0.0,0.5645174979093536,4,36.0
1785.0,3,17.0,0.85,6.700081771026075,1,27.0,0.4459012703009293,1,4.0,0.6248009028867054,2,31.0
1790.0,3,23.0,1.0,7.331178679641963,3,23.0,0.18464997403184508,0,1.0,0.28500609414551054,3,24.0
1795.0,3,35.0,1.4,7.956572707224076,3,38.0,0.4671707890718449,0,0.0,0.6342262750234788,3,38.0
1800.0,6,55.0,2.391304347826087,7.301686180433872,4,51.0,0.5226930241710567,1,4.0,0.00012268449095851106,5,55.0
1805.0,5,19.0,0.76,6.593199813665161,3,19.0,0.3218224717455097,0,0.0,1.0,3,19.0
1810.0,4,39.0,1.625,8.715596740843912,4,39.0,0.1911113465789889,0,3.0,0.7470189898915046,4,42.0
1815.0,4,41.0,1.7083333333333333,7.890537432205811,3,41.0,0.10320496704330108,0,3.0,0.6773090109320554,3,44.0
1820.0,6,63.0,3.0,7.099366289119078,4,58.0,0.1276789175271624,2,5.0,0.3413390539699621,6,63.0
1825.0,6,35.0,1.8421052631578947,5.8175364641741005,2,42.0,0.39044409594491947,3,19.0,0.028165066310779304,5,61.0
1830.0,3,30.0,1.6666666666666667,8.03392217013402,0,8.0,0.624607525749625,3,33.0,0.2163914044898855,3,41.0
1835.0,1,18.0,0.9473684210526315,8.929827979137519,0,0.0,0.8052767763587387,1,32.0,0.6157033767361566,1,32.0
1840.0,5,28.0,1.3333333333333333,7.275214169785495,1,5.0,0.6411164695016303,2,26.0,0.45837346336679163,3,31.0
1845.0,5,18.0,0.782608695652174,7.942023322603013,1,10.0,0.6589277769178695,2,11.0,0.5033324952118213,3,21.0
1850.0,4,35.0,1.2962962962962963,7.4771172167898134,1,12.0,0.503269597249124,3,23.0,0.24828320988734331,4,35.0
1855.0,4,23.0,0.92,7.852153826441301,1,6.0,0.34107046717555123,3,21.0,0.47386189433908416,4,27.0
1860.0,7,44.0,2.0,7.037557141455377,2,6.0,0.0001999010834269075,5,38.0,0.3556435104849513,7,44.0
1865.0,7,45.0,2.0454545454545454,6.655489601955446,1,9.0,0.49676616967016457,5,46.0,0.14207198641304356,6,55.0
1870.0,5,65.0,3.25,7.374131904006861,1,14.0,0.38788671431595567,4,54.0,0.177855856152322,5,68.0
1875.0,2,43.0,2.388888888888889,8.224189729546246,0,0.0,0.518882247739708,2,46.0,0.4944609540812734,2,46.0
1880.0,4,58.0,3.8666666666666667,8.231334475257748,1,3.0,0.5479559452354194,3,61.0,0.31787785942806185,4,64.0
1885.0,4,78.0,4.588235294117647,7.180872133286953,1,8.0,0.5202106579363432,3,71.0,0.38996803379523637,4,79.0
1890.0,4,88.0,5.176470588235294,7.134615641645379,1,3.0,0.630254193974459,3,83.0,0.15971611659442955,4,86.0
1895.0,3,28.0,1.5555555555555556,7.489392846317205,1,8.0,0.5269625312371419,2,56.0,0.49245888021044437,3,64.0
1900.0,4,48.0,2.6666666666666665,6.494653649342987,2,21.0,0.3097655147275599,2,31.0,0.36658490088363266,4,52.0
1905.0,4,36.0,2.0,7.541578893839946,3,34.0,0.4692452670694622,1,5.0,0.70599391176539,4,39.0
1910.0,6,39.0,2.0526315789473686,6.486805412008955,3,32.0,0.33995276403075486,3,13.0,0.22821815670800674,6,45.0
1915.0,9,73.0,4.055555555555555,6.057960516693015,3,38.0,0.361430872855835,5,32.0,0.0004200900840780048,8,70.0
1920.0,7,95.0,5.0,4.9007952030245505,2,35.0,0.00405347436170078,5,57.0,1.788347858869045e-05,7,92.0
1925.0,7,98.0,6.125,5.742002621024891,4,55.0,0.16930540465884283,3,59.0,0.35333563102507,7,114.0
1930.0,4,89.0,5.5625,6.230720438194576,3,65.0,0.0,1,33.0,0.2462565433409862,4,98.0
1935.0,5,87.0,4.833333333333333,6.658653690911328,3,80.0,0.0,2,20.0,0.1527001214526036,5,100.0
1940.0,7,116.0,8.285714285714286,6.252224360745002,3,98.0,0.3901356560071769,3,30.0,0.0,6,128.0
