step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1945.0,4,71.0,5.071428571428571,6.100104356561389,1,53.0,0.6495307914611818,2,33.0,0.19156750231746947,3,86.0
1950.0,6,89.0,5.5625,7.593618374312486,3,61.0,0.3671792212123829,2,43.0,0.4938761020564638,5,104.0
1955.0,5,54.0,3.0,6.732109209240328,2,16.0,0.35374048159344373,2,53.0,0.27909890655080916,4,69.0
1960.0,2,23.0,1.2777777777777777,8.592865230225847,2,23.0,0.1834310543012093,0,4.0,0.4929996456086786,2,27.0
1965.0,2,33.0,1.736842105263158,8.157302710462606,2,33.0,0.13350987588002852,0,0.0,0.10779378597033773,2,33.0
1970.0,2,43.0,2.8666666666666667,9.365967660531528,2,43.0,0.0,0,0.0,0.9368884784572646,2,43.0
1975.0,1,26.0,1.5294117647058822,8.28239442923172,1,27.0,0.5508768263908108,0,0.0,0.659756143926657,1,27.0
1980.0,2,36.0,1.894736842105263,8.887372926909727,1,32.0,0.6340065893484187,1,8.0,0.577508701465203,2,40.0
1985.0,4,48.0,2.0869565217391304,7.847186021761976,2,39.0,0.03401745394277377,1,13.0,0.7231265975355198,3,52.0
1990.0,6,60.0,3.0,6.669516437092851,4,58.0,0.19436202762537574,2,6.0,0.5418111083837841,6,64.0
1995.0,7,84.0,3.8181818181818183,6.527006479852172,3,68.0,0.2822981567168491,4,20.0,0.4092555832137806,7,88.0
2000.0,5,96.0,4.571428571428571,6.534798096512423,4,86.0,0.012569071756708563,1,17.0,0.4321709183826977,5,103.0
2005.0,7,127.0,5.7727272727272725,6.577145699832699,5,113.0,0.27590557705167973,2,21.0,0.0030193839770004307,7,134.0
2010.0,8,167.0,7.590909090909091,6.348294779529154,5,138.0,0.33559712387325225,3,36.0,0.3131173173506704,8,174.0
2015.0,5,50.0,2.1739130434782608,6.0989065416275015,3,80.0,0.3463285327415249,1,13.0,0.3673111585543069,4,93.0
2020.0,5,40.0,1.6666666666666667,8.062466620387683,4,33.0,0.3313385008596809,1,7.0,0.6430658601624093,5,40.0
2025.0,4,18.0,0.6206896551724138,7.181418764587726,2,24.0,0.22663149730161897,0,0.0,0.43052237888902667,2,24.0
2030.0,4,34.0,1.3076923076923077,8.127436550256382,2,31.0,0.5016384409700915,2,9.0,0.5282069343083734,4,40.0
2035.0,5,43.0,1.6538461538461537,6.9909904233615014,3,44.0,0.4740321515163611,1,5.0,0.66278119882742,4,49.0
2040.0,6,61.0,2.3461538461538463,7.792990878759216,4,56.0,0.3136167609879788,2,8.0,0.40821801535362495,6,64.0
2045.0,9,87.0,3.0,6.461352066709463,4,76.0,0.11806316340240022,3,17.0,0.41477922120830274,7,93.0
2050.0,7,61.0,2.44,6.567615696762094,3,30.0,0.22626249180573335,4,37.0,0.3893244867102426,7,67.0
2055.0,5,59.0,2.36,6.4997703272077345,4,46.0,0.0017010803469079715,1,19.0,0.30093543647445437,5,65.0
2060.0,6,57.0,2.375,7.22901293456177,2,37.0,0.39622446159760133,3,28.0,0.3534028345351084,5,65.0
2065.0,3,65.0,3.25,8.801139350248437,2,47.0,0.4779660519121083,1,29.0,0.5427477748808277,3,76.0
2070.0,4,36.0,1.8,8.43726010747155,2,12.0,0.26796662590146275,1,34.0,0.5722338511385492,3,46.0
2075.0,3,17.0,1.3076923076923077,8.024173988627219,2,18.0,3.897581931669613e-06,1,2.0,0.0007614318843772825,3,20.0
2080.0,2,7.0,0.4666666666666667,8.084932673537843,0,3.0,0.9281153005083382,1,5.0,0.0,1,8.0
2085.0,2,12.0,0.8571428571428571,8.040557269342584,0,0.0,0.9449757088277138,1,13.0,0.49621370685868815,1,13.0
2090.0,1,17.0,1.2142857142857142,9.566533345419,0,0.0,0.5521932491639499,1,18.0,0.7087338384399985,1,18.0
2095.0,5,28.0,1.75,5.184406021727947,3,6.0,0.35105672063193905,1,23.0,0.26233326930009926,4,29.0
2100.0,6,53.0,3.1176470588235294,4.848184883632441,3,16.0,0.00390777577855972,3,38.0,0.2485063950890527,6,54.0
2105.0,5,46.0,2.7058823529411766,6.522425925774911,4,36.0,0.17948343829333785,1,13.0,0.4598772293936855,5,49.0
2110.0,3,33.0,1.8333333333333333,7.873011295746049,2,30.0,0.40599427456122716,1,18.0,0.4109693987685726,3,48.0
2115.0,4,53.0,3.533333333333333,9.807604182760722,2,31.0,0.5891982484933329,2,34.0,0.5767379264659034,4,65.0
2120.0,3,29.0,1.8125,6.24715456122002,1,16.0,0.26219255242942113,2,35.0,0.4983605576688297,3,51.0
2125.0,6,52.0,3.0588235294117645,5.948171948972312,3,17.0,0.0005515087420897572,3,47.0,0.3262214423206459,6,64.0
2130.0,5,63.0,3.3157894736842106,6.362874470390213,1,10.0,0.3192044752875883,3,62.0,0.19988645732372687,4,72.0
2135.0,8,95.0,5.9375,4.785030353983702,2,17.0,0.29183489521624384,6,87.0,0.05942283983177203,8,104.0
2140.0,6,81.0,4.2631578947368425,3.347331533484426,1,21.0,0.11531161688968895,3,75.0,0.11964768493840391,4,96.0
2145.0,5,105.0,5.25,8.043811304779357,1,29.0,0.5940150096377043,4,89.0,0.3065940288206344,5,118.0
2150.0,4,56.0,2.5454545454545454,7.250133935726354,1,34.0,0.6422187637008026,2,50.0,0.5246185740267326,3,84.0
2155.0,3,20.0,0.8695652173913043,6.857572868126424,0,4.0,0.3160995039251533,3,20.0,0.43551605170513374,3,24.0
2160.0,5,38.0,1.3571428571428572,7.346358392809935,0,0.0,0.6475301006850968,4,38.0,0.20756628739590763,4,38.0
2165.0,2,35.0,1.4,9.26931750388205,0,0.0,0.9033847816936712,2,35.0,0.41647875234312204,2,35.0
2170.0,4,46.0,2.3,7.706383315293553,0,0.0,0.39024557622524264,3,46.0,0.33766768936317837,3,46.0
2175.0,2,23.0,1.15,8.569805754019516,1,2.0,0.5493839294851202,1,26.0,0.5345271360625905,2,28.0
2180.0,3,36.0,2.25,7.388400065498856,2,13.0,0.404871067233379,1,26.0,0.49127767563728497,3,39.0
2185.0,5,50.0,2.7777777777777777,6.3257470642985805,2,17.0,0.4226033121811394,3,36.0,0.26621863258914547,5,53.0
2190.0,7,80.0,4.705882352941177,5.967309199286256,3,29.0,0.1891119638781021,4,57.0,0.16292490668946072,7,86.0
2195.0,4,50.0,2.9411764705882355,4.837976714428569,2,32.0,0.32530229050386034,2,24.0,0.2826016461634174,4,56.0
2200.0,6,72.0,4.235294117647059,7.822145627791539,2,45.0,0.303923101402595,3,33.0,0.3074610765431528,5,78.0
2205.0,0,0.0,0.0,8.976434451576099,0,22.0,0.7178705494934514,0,6.0,0.4627612640468087,0,28.0
2210.0,3,8.0,0.47058823529411764,7.410009745519673,1,5.0,0.00020325439942503988,2,6.0,0.10705688070208333,3,11.0
2215.0,3,9.0,0.6428571428571429,8.339518541763582,1,10.0,0.0,1,2.0,0.001034525190587424,2,12.0
2220.0,2,19.0,2.375,7.926385069256462,1,18.0,0.6415565955018834,1,7.0,0.0,2,25.0
2225.0,0,0.0,0.0,8.053126281361825,0,3.0,0.6597565561893638,0,0.0,0.8790008875260407,0,3.0
2230.0,2,3.0,0.23076923076923078,8.786535749992424,1,6.0,0.1955768166647922,0,0.0,0.8737666855858268,1,6.0
2235.0,0,0.0,0.0,8.86989326088521,0,0.0,0.8085922485032926,0,0.0,0.6025281116128179,0,0.0
2240.0,2,7.0,0.4666666666666667,9.1307935403216,0,0.0,0.7732561530837165,2,7.0,0.4197907619828764,2,7.0
2245.0,1,8.0,0.6153846153846154,8.776716971101207,0,0.0,0.7534657139504359,1,8.0,0.3274612140455764,1,8.0
2250.0,1,13.0,1.0,9.754020423139655,0,0.0,0.6091029358368175,1,13.0,0.5944213546250722,1,13.0
2255.0,1,5.0,0.5,9.530625247697483,1,5.0,0.47359851918622936,0,0.0,0.9730523738096659,1,5.0
2260.0,1,0.0,0.0,9.302795987434992,0,0.0,0.9103977996771867,0,0.0,0.7699528440849852,0,0.0
2265.0,0,0.0,0.0,8.544413290053507,0,0.0,0.09921193928896595,0,0.0,0.9094968334306653,0,0.0
2270.0,1,4.0,0.2857142857142857,9.032011990705264,1,4.0,0.47465456890771185,0,0.0,0.7630403237778953,1,4.0
2275.0,2,9.0,0.6428571428571429,9.201120947235742,1,9.0,0.42987759144801074,0,0.0,0.9262848047635718,1,9.0
2280.0,0,0.0,0.0,9.034936249232704,0,0.0,0.7940160857251564,0,0.0,0.013304529539919268,0,0.0
2285.0,1,5.0,0.4166666666666667,10.444076821305249,0,0.0,0.9419250511771317,1,8.0,0.6429531372633454,1,8.0
2290.0,2,10.0,0.6666666666666666,8.481101644268461,0,0.0,0.28776304017761156,1,13.0,0.6620040404369631,1,13.0
2295.0,4,6.0,0.3157894736842105,7.262930099177302,1,3.0,0.34928342522826517,1,3.0,0.3730236014987416,2,6.0
2300.0,3,8.0,0.36363636363636365,8.752069241657425,0,0.0,0.6619258703153073,1,5.0,0.6101999520517376,1,5.0
2305.0,3,18.0,0.9,8.082596554013922,1,3.0,0.47072106089118915,2,15.0,0.5289772631751769,3,18.0
2310.0,7,37.0,1.6818181818181819,5.116696692744077,1,7.0,0.457370898256203,5,32.0,0.15996584694436766,6,39.0
2315.0,5,37.0,1.5416666666666667,6.504664164230703,2,11.0,0.25232851524230326,3,31.0,0.16449372722296757,5,42.0
2320.0,4,56.0,2.4347826086956523,8.342602606283538,1,19.0,0.7249645456899116,3,41.0,0.2552843266319,4,60.0
2325.0,2,39.0,1.8571428571428572,9.089544000633097,1,24.0,0.7424707911361177,1,35.0,0.5604957873163375,2,59.0
2330.0,5,52.0,2.4761904761904763,7.616071991292277,2,32.0,0.3669128832828429,2,28.0,0.44783849761736516,4,60.0
2335.0,7,49.0,2.45,5.3665952343600205,3,44.0,0.3900246248773054,3,10.0,0.040503946700102454,6,54.0
2340.0,7,72.0,3.4285714285714284,5.661853236377335,2,45.0,0.4769896594671501,4,29.0,0.24480737558323992,6,74.0
2345.0,4,76.0,3.3043478260869565,7.696635043331517,2,55.0,0.3157096363135604,2,37.0,0.43683130063213643,4,92.0
2350.0,4,37.0,1.85,7.6774401964553745,1,24.0,0.4844093614061397,3,37.0,0.4581033794927379,4,61.0
2355.0,4,17.0,0.8095238095238095,7.337671311339945,2,14.0,0.1845498487060949,2,14.0,0.5090807643656884,4,28.0
2360.0,4,23.0,1.0,8.072079678047757,1,9.0,0.4704711755917279,3,20.0,0.5382850269614183,4,29.0
2365.0,4,29.0,1.380952380952381,8.890533613720478,1,14.0,0.6158676954339416,3,20.0,0.029793191560654485,4,34.0
2370.0,5,47.0,2.35,7.5238917710528455,3,23.0,0.23953625714658788,2,24.0,0.3751779052774221,5,47.0
2375.0,5,42.0,2.1,6.306200333468344,1,24.0,0.4952924208903986,3,18.0,0.2481482145762477,4,42.0
2380.0,7,64.0,3.5555555555555554,7.288871702536001,2,33.0,0.32283752758823503,4,37.0,0.4666071790529783,6,70.0
2385.0,2,14.0,0.8235294117647058,6.499853953671947,0,3.0,0.8245444573240538,2,17.0,0.4226985407445863,2,20.0
2390.0,6,34.0,1.8888888888888888,6.121770185605354,1,4.0,0.5038663771427238,5,36.0,0.02222986889074382,6,40.0
2395.0,7,41.0,2.05,6.160992182655316,1,9.0,0.5541191075530584,5,35.0,0.00010861222034886315,6,44.0
2400.0,7,71.0,4.176470588235294,6.184443382997456,1,17.0,0.4595787799083202,5,60.0,0.24239159151028966,6,77.0
2405.0,3,45.0,2.6470588235294117,7.321222302164351,0,3.0,0.6867773179417398,3,45.0,0.5232090062819579,3,48.0
2410.0,4,60.0,2.857142857142857,7.356815567447667,0,0.0,1.0,3,60.0,0.2661582995517308,3,60.0
2415.0,2,28.0,1.4,8.211989129457622,0,0.0,1.0,2,51.0,0.3561676654277046,2,51.0
2420.0,2,15.0,0.8823529411764706,7.6076483262064,0,3.0,0.6843766151483159,2,15.0,0.007943680505130118,2,18.0
2425.0,1,5.0,0.35714285714285715,7.808240589431567,0,3.0,0.7139287091534515,1,5.0,0.3527435692891338,1,8.0
2430.0,5,18.0,1.3846153846153846,5.7077119824579885,2,9.0,0.29422905480654804,3,17.0,0.24851936944084768,5,26.0
2435.0,1,15.0,1.0,8.233216918295804,0,8.0,0.49333633545101235,1,23.0,0.5266379315514029,1,31.0
2440.0,3,22.0,1.375,7.47751757979093,1,8.0,0.48366386020890095,1,20.0,0.5325589244013336,2,28.0
2445.0,2,9.0,0.5625,8.337771765668757,2,15.0,0.5716105193536719,0,0.0,0.6409143832481882,2,15.0
2450.0,5,21.0,1.1666666666666667,5.9720382688080385,3,26.0,0.4261799581127562,1,1.0,0.47761835928392216,4,27.0
2455.0,4,23.0,1.2105263157894737,5.40925860176212,4,26.0,0.10599542665094434,0,0.0,0.25948309505031303,4,26.0
2460.0,8,54.0,2.7,5.751618967721077,7,54.0,0.1173985699749815,1,3.0,0.48876363802503003,8,57.0
2465.0,6,54.0,2.347826086956522,6.758953770876443,6,70.0,0.02022734384182479,0,0.0,0.9228300161727447,6,70.0
2470.0,2,38.0,1.6521739130434783,9.40480876000473,2,68.0,0.3871724455034239,0,3.0,0.8329433502222401,2,71.0
2475.0,2,2.0,0.09523809523809523,7.381657898167416,1,50.0,0.39792672652385275,0,3.0,0.7689160691778932,1,53.0
2480.0,10,33.0,1.375,4.465689355174501,6,47.0,0.16331808307951834,4,10.0,0.06765066870503049,10,57.0
2485.0,6,34.0,1.5454545454545454,5.646019037193768,5,50.0,0.23400033063963296,1,9.0,0.03775738456013508,6,59.0
2490.0,5,39.0,1.8571428571428572,7.579145218112379,3,40.0,0.35645348463329735,1,16.0,0.5749989642197674,4,56.0
2495.0,2,1.0,0.047619047619047616,9.077001118700124,1,15.0,0.5178978733488905,0,0.0,0.9195331549814003,1,15.0
2500.0,1,6.0,0.25,9.26166215965518,1,17.0,0.5642953380453345,0,4.0,0.5736326679156639,1,21.0
2505.0,3,8.0,0.4,9.560164370278754,0,3.0,0.8147980749679786,2,12.0,0.5277958127458311,2,15.0
2510.0,4,22.0,1.2941176470588236,7.355486589868852,1,5.0,0.30487088772978566,3,24.0,0.47312757428003555,4,29.0
2515.0,2,18.0,1.2857142857142858,6.051227522627121,1,3.0,0.003748799069013721,1,16.0,0.503999026122504,2,19.0
2520.0,3,33.0,2.0625,7.082527933951382,2,13.0,0.29930805384735687,1,20.0,0.18866254083995115,3,33.0
2525.0,2,30.0,1.875,8.619582168310613,0,0.0,0.7791065973275684,2,30.0,0.32638758400419554,2,30.0
2530.0,2,32.0,2.2857142857142856,8.575518720957092,1,2.0,0.6240804777598566,1,30.0,0.4378058290370515,2,32.0
2535.0,2,37.0,2.3125,8.222701085367511,0,0.0,0.8230466996457027,2,37.0,0.2680710631604645,2,37.0
2540.0,4,42.0,2.4705882352941178,7.990601966245208,1,1.0,0.004888503077632316,2,41.0,0.4614514542293845,3,42.0
2545.0,5,58.0,3.2222222222222223,6.765475558366211,1,5.0,0.41980531502520907,3,53.0,0.1809999856312159,4,58.0
2550.0,5,73.0,3.4761904761904763,7.267851598103853,3,16.0,0.21608390928771715,2,60.0,0.45224757648570846,5,76.0
2555.0,6,95.0,5.277777777777778,6.885199446185431,3,25.0,0.2479334285424276,3,73.0,0.4647314571304571,6,98.0
2560.0,4,42.0,2.1,6.173168016967754,3,40.0,0.15458891930722024,1,5.0,0.3272727892528267,4,45.0
2565.0,3,36.0,2.0,8.18619629087572,1,31.0,0.6506123755793148,2,14.0,0.2587791375699193,3,45.0
2570.0,3,43.0,2.5294117647058822,8.242432383648932,1,33.0,0.7175029069476708,2,20.0,0.4136883665481728,3,53.0
2575.0,6,28.0,1.4736842105263157,6.781685588365364,2,5.0,0.3210860710666932,3,33.0,0.3115866730245869,5,38.0
2580.0,6,47.0,2.473684210526316,6.717644143161994,2,15.0,0.2447595964954421,3,39.0,0.00015229756737472118,5,54.0
2585.0,5,55.0,3.4375,6.218171026747246,1,8.0,0.32221301995746066,3,54.0,0.2984215550390063,4,62.0
2590.0,5,80.0,5.0,6.604535831795087,2,18.0,0.5342948343591999,3,72.0,0.2149570696075315,5,90.0
2595.0,3,80.0,4.705882352941177,6.385544987622077,0,12.0,0.5410096925132031,3,87.0,0.3124570167761269,3,99.0
2600.0,5,102.0,6.0,6.935800982171216,1,8.0,0.0037164256106842165,4,107.0,0.39745027468113364,5,115.0
2605.0,4,115.0,6.388888888888889,7.068133700743325,1,5.0,0.1284048625982058,3,114.0,0.48095355616161345,4,119.0
2610.0,5,138.0,8.117647058823529,7.356965783219937,2,13.0,0.4718426311408296,3,129.0,0.0022432791460780086,5,142.0
2615.0,5,65.0,3.823529411764706,6.762017191699946,2,23.0,0.5566532349989656,2,88.0,0.02965276389272418,4,111.0
2620.0,2,20.0,1.1111111111111112,7.200153954441589,1,20.0,0.0,0,6.0,0.6749088701696269,1,26.0
2625.0,1,25.0,1.25,10.063388282771523,1,25.0,0.0,0,3.0,0.9447151437456343,1,28.0
2630.0,2,0.0,0.0,9.12463338365727,0,0.0,1.0,0,3.0,0.6481986405152383,0,3.0
2635.0,4,7.0,0.3888888888888889,7.433159686340121,0,0.0,0.5190022797447424,3,7.0,0.041750614363225975,3,7.0
2640.0,6,17.0,1.0,4.892436112290851,2,4.0,0.2913917826229452,2,13.0,0.3152532273647833,4,17.0
2645.0,6,43.0,2.5294117647058822,6.409080710910393,3,18.0,2.802207320838929e-05,3,25.0,0.28751220901447944,6,43.0
2650.0,3,28.0,1.75,6.5237355739273974,2,24.0,0.43884768035949195,1,4.0,0.62147222810118,3,28.0
2655.0,5,48.0,2.823529411764706,7.768555737270973,2,40.0,0.5625738677522979,3,17.0,0.2134719804882266,5,57.0
2660.0,2,14.0,0.7,8.159890695318827,0,26.0,0.7686569435705125,1,17.0,0.4591853348305362,1,43.0
2665.0,4,22.0,1.1,7.6982806830870185,1,5.0,0.3713599523850609,2,26.0,0.4596432646416336,3,31.0
2670.0,3,13.0,0.7222222222222222,7.729297739903719,1,9.0,0.03216128992339535,1,5.0,0.7978853938262973,2,14.0
2675.0,4,28.0,1.4736842105263157,6.927059780427809,2,20.0,0.5043365730581147,1,10.0,0.3529539349482977,3,30.0
2680.0,4,24.0,1.263157894736842,6.230320090054104,2,3.0,0.46964901261130765,2,20.0,0.2783439847317636,4,23.0
2685.0,4,44.0,2.75,7.880687678213445,2,13.0,0.4113186887643286,2,30.0,0.0,4,43.0
2690.0,4,55.0,3.235294117647059,6.25068086617645,2,14.0,0.3125532952339002,2,40.0,0.0,4,54.0
2695.0,2,24.0,1.6,8.036647819408545,2,24.0,0.31808388952178956,0,0.0,0.848762621998427,2,24.0
2700.0,1,13.0,0.8125,9.314388443242839,1,13.0,0.7609239802341436,0,0.0,0.7506914943983757,1,13.0
2705.0,1,18.0,1.2,10.16907613540309,1,18.0,0.26737869262849207,0,3.0,0.8114978015605377,1,21.0
2710.0,1,2.0,0.14285714285714285,9.801791069427557,1,2.0,0.03131771968701144,0,3.0,0.9535004264131808,1,5.0
2715.0,3,12.0,0.9230769230769231,8.53930719194787,2,11.0,0.0,1,4.0,0.0021494148676274943,3,15.0
2720.0,1,6.0,0.5454545454545454,8.710128196007107,0,8.0,0.26674027810707973,1,9.0,0.0,1,17.0
2725.0,1,11.0,1.2222222222222223,6.226400270198078,0,0.0,1.0,1,17.0,0.5922326095416244,1,17.0
2730.0,2,17.0,1.4166666666666667,7.121055157374292,0,0.0,1.0,2,23.0,0.4803066861459712,2,23.0
2735.0,3,24.0,1.7142857142857142,6.554228830451935,0,0.0,1.0,2,30.0,0.42191261150560844,2,30.0
2740.0,4,39.0,2.2941176470588234,6.584256896391813,0,0.0,0.15615626400305357,4,45.0,0.3128784391468784,4,45.0
2745.0,5,22.0,1.2222222222222223,6.5241815758441835,1,3.0,0.0008295536763856983,3,19.0,0.33032547667662426,4,22.0
2750.0,6,44.0,2.4444444444444446,6.600047483840177,1,8.0,0.28049022904316906,4,36.0,0.20070424886039948,5,44.0
2755.0,3,20.0,0.9523809523809523,8.278146038282184,1,13.0,0.6769030017088781,1,22.0,0.5075926868740469,2,35.0
2760.0,2,30.0,1.5,7.725271545246281,1,18.0,0.36353537422920484,1,12.0,0.421890202564237,2,30.0
2765.0,3,40.0,2.0,7.130267439413368,1,23.0,0.6245105888478135,1,17.0,0.11399040894599495,2,40.0
2770.0,2,50.0,2.7777777777777777,8.86233736695519,1,29.0,0.6479818279096032,1,23.0,0.47291524747810415,2,52.0
2775.0,1,33.0,1.9411764705882353,8.65946138799518,1,34.0,0.5502828540939185,0,1.0,0.8205809269075788,1,35.0
2780.0,6,54.0,2.8421052631578947,5.765974021577147,5,50.0,0.1347510467009904,1,4.0,0.1434681004818522,6,54.0
2785.0,5,62.0,3.263157894736842,6.876685500529185,3,65.0,0.33078083094378913,1,3.0,0.643398723130268,4,68.0
2790.0,4,82.0,3.9047619047619047,5.419061795599082,3,77.0,0.22877009248170713,1,11.0,0.4552896415653504,4,88.0
2795.0,3,89.0,4.045454545454546,8.386938820659445,3,92.0,0.36894079900744575,0,6.0,0.7499273567544894,3,98.0
2800.0,4,107.0,4.458333333333333,6.976222452278209,4,107.0,0.3179684364347811,0,3.0,0.5042010574776119,4,110.0
2805.0,7,84.0,3.230769230769231,6.53677479184034,4,105.0,0.3336773882144827,1,8.0,0.0,5,113.0
2810.0,5,90.0,4.285714285714286,7.151090907996062,4,86.0,0.1316864139306953,1,16.0,0.5715782579667552,5,102.0
2815.0,4,31.0,1.55,6.651804936822238,3,22.0,0.3393230309498181,1,18.0,0.7273818100997171,4,40.0
2820.0,7,59.0,2.6818181818181817,6.822126229746977,5,44.0,0.4215164392614832,2,24.0,0.2955549523815463,7,68.0
2825.0,8,69.0,3.0,5.156419440582461,4,46.0,0.16877756744589703,3,35.0,0.23057858357609134,7,81.0
2830.0,5,57.0,2.85,6.954240299280393,5,57.0,0.15059702821369061,0,8.0,0.6427958577029065,5,65.0
2835.0,4,37.0,1.608695652173913,7.447832227680459,2,44.0,0.31900801334380297,0,3.0,0.8307150152089103,2,47.0
2840.0,5,49.0,1.8148148148148149,8.070343155818907,3,48.0,0.3507632752341957,1,1.0,0.46426111707594087,4,49.0
2845.0,1,2.0,0.07407407407407407,8.364574450709924,1,2.0,0.6050376129763538,0,3.0,0.5930621391067201,1,5.0
2850.0,2,7.0,0.2692307692307692,9.19799850790565,1,7.0,0.44768173198469163,0,6.0,0.9362030761616374,1,13.0
2855.0,2,5.0,0.21739130434782608,8.849438847261968,2,5.0,0.16030358715319748,0,6.0,0.7587158371512953,2,11.0
2860.0,3,18.0,1.0,7.776752422534724,3,18.0,0.24523952952476186,0,0.0,0.5765528965898381,3,18.0
2865.0,4,31.0,2.066666666666667,7.42669473147822,2,25.0,0.4390560162686949,2,6.0,0.0004528011564159522,4,31.0
2870.0,4,49.0,3.2666666666666666,7.242618831294169,3,40.0,0.39965930196964505,1,12.0,0.4858381677468868,4,52.0
2875.0,4,42.0,2.210526315789474,6.722243605832005,3,31.0,0.22769433093825495,1,17.0,0.6605946354270612,4,48.0
2880.0,4,43.0,2.6875,7.649498073926671,3,45.0,0.3448988385193747,0,6.0,0.6481755031022337,3,51.0
2885.0,2,47.0,2.764705882352941,6.851090442742744,2,47.0,0.2730360538376817,0,0.0,0.7341366584937924,2,47.0
2890.0,4,64.0,3.5555555555555554,7.278424396080599,3,59.0,0.01673561104863536,1,5.0,0.3994342667260586,4,64.0
2895.0,6,68.0,4.0,6.911086297817533,3,54.0,0.3881827606058784,2,14.0,1.4317031643669219e-05,5,68.0
2900.0,6,87.0,4.833333333333333,5.281825075257915,5,72.0,0.059515724498557306,1,15.0,0.48531735256833053,6,87.0
2905.0,7,54.0,2.8421052631578947,6.373753382464668,3,45.0,0.20001836533605175,3,24.0,0.3718029838062743,6,69.0
2910.0,3,59.0,3.1052631578947367,6.166587589168067,2,34.0,0.39936689036202583,1,25.0,0.3279421141023044,3,59.0
2915.0,3,35.0,1.4,7.73113133143046,0,22.0,0.5746111546733511,2,35.0,0.43695317807479506,2,57.0
2920.0,4,44.0,2.0952380952380953,7.931221832798299,2,14.0,0.4359114812106604,2,39.0,0.5762008307194906,4,53.0
2925.0,6,52.0,2.260869565217391,5.499027997569032,1,11.0,0.5061878019160891,4,48.0,0.36950915806499535,5,59.0
2930.0,2,15.0,0.625,8.035700264417313,1,9.0,0.6557807410732639,1,9.0,0.3848312755909762,2,18.0
2935.0,3,20.0,0.8,8.709315929849286,0,1.0,0.38900727460937257,3,23.0,0.33098618109425115,3,24.0
2940.0,5,16.0,0.6153846153846154,8.005878650425034,1,3.0,0.016681702458323983,2,13.0,0.41378997062484235,3,16.0
2945.0,3,24.0,1.263157894736842,8.368212635357718,0,6.0,0.9535702481239539,3,24.0,0.0001604862169396021,3,30.0
2950.0,3,39.0,2.4375,8.618562024204024,0,6.0,0.836704722058502,3,41.0,0.22443020483068865,3,47.0
2955.0,5,58.0,3.625,7.150245266524617,2,7.0,0.23853836667185607,3,56.0,0.37384380322284877,5,63.0
2960.0,5,79.0,4.9375,4.040411913884397,2,17.0,0.13300789594692522,3,69.0,0.08826015619147567,5,86.0
2965.0,8,105.0,6.5625,5.293998198249859,2,19.0,0.2974416021626261,5,94.0,0.1548828319407928,7,113.0
